sponsorName,siteName,siteAddress,siteState,contactPhone,contactEmail,daysofOperation,meals,lunchTime,uploadNotes,_createdOn,_updatedOn
Oak Hill United School Corp,Converse Elementary School,600 East Walnut	 Converse	 Indiana undefined,Indiana,7653953341,danaso@ohusc.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
North Miami Community Schools,North Miami Elementary School,632E 900 N	 Denver	 Indiana undefined,Indiana,7659853891,sowens@nmcs.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
North Miami Community Schools,North Miami Jr.-Sr. H.S.,570 E 900 N	 Denver	 Indiana undefined,Indiana,7659853891,sowens@nmcs.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Peru Community Schools,Peru High School,401 N Broadway	 Peru	 Indiana undefined,Indiana,7654725121,,M	 T	 W	 Th	 F,Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Maconaquah School Corporation,Pipe Creek Elementary,3036 W 400 S	 Peru	 Indiana undefined,Indiana,7654379881,lewisk@maconaquah.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Monroe Co Community School Corp,Templeton Elementary School,1400 S. Brenda Lane	 Bloomington	 Indiana undefined,Indiana,8123494762,hjohnson@mccsc.edu,M	 W	 F,Brk Lun,11:00 AM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Monroe Co Community School Corp,Bloomington Graduation School,705 W Coolidge Drive	 Bloomington	 Indiana undefined,Indiana,8123494762,hjohnson@mccsc.edu,M	 W	 F,Brk Lun,11:00 AM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Monroe Co Community School Corp,Grandview Elementary School,2300 S. Endwright Road	 Bloomington	 Indiana undefined,Indiana,8123494762,hjohnson@mccsc.edu,M	 W	 F,Brk Lun,11:00 AM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Monroe Co Community School Corp,Highland Park Elementary,900 Park Square Drive	 Bloomington	 Indiana undefined,Indiana,8123494762,hjohnson@mccsc.edu,M	 W	 F,Brk Lun,11:00 AM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Monroe Co Community School Corp,Fairview Elementary School,627 West 8th Street	 Bloomington	 Indiana undefined,Indiana,8123494762,hjohnson@mccsc.edu,M	 W	 F,Brk Lun,11:00 AM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Monroe Co Community School Corp,Arlington Elementary School,800 Gourley Pike	 Bloomington	 Indiana undefined,Indiana,8123494762,hjohnson@mccsc.edu,M	 W	 F,Brk Lun,11:00 AM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Richland Bean Blossom Community School Corporation,Edgewood Junior High School,851 Edgewood Drive	 Ellettsville	 Indiana undefined,Indiana,8128762005,gmorris@rbbschools.net,M	 T	 W	 Th	 F,Brk Lun,12:00 PM to 01:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Montgomery Community Schools,Southmont Jr. High School,6460 US 231 S	 Crawfordsville	 Indiana undefined,Indiana,7658660350,chris.hazelton@southmont.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
South Montgomery Community Schools,Southmont Senior High School,6424 US 231 South	 Crawfordsville	 Indiana undefined,Indiana,7658660350,chris.hazelton@southmont.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
South Montgomery Community Schools,Ladoga Elementary School,418 East Taylor	 Ladoga	 Indiana undefined,Indiana,7658660350,chris.hazelton@southmont.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
South Montgomery Community Schools,New Market Elem. School,410 North Third Street	 New Market	 Indiana undefined,Indiana,7658660350,chris.hazelton@southmont.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
South Montgomery Community Schools,Walnut Elementary School,3548 S. 775 E.	 New Ross	 Indiana undefined,Indiana,7658660350,chris.hazelton@southmont.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
North Montgomery Community Schools,Sommer Elementary School,3794 W US 136	 Crawfordsville	 Indiana undefined,Indiana,7653592112,kelder@nm.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
MSD of Martinsville,Brooklyn Elementary School,251 N Church St	 Brooklyn	 Indiana undefined,Indiana,7653494452,donna.magness@msdmartinsville.org,M	 W,Brk Lun,11:30 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Eminence Community Schools,Eminence High School,6760 N ST RD 42	 Eminence	 Indiana undefined,Indiana,7655282221,tringler@eminence.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
MSD of Martinsville,Martinsville High School,1360 E Gray St	 Martinsville	 Indiana undefined,Indiana,7653494452,donna.magness@msdmartinsville.org,M	 W,Brk Lun,11:50 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
MSD of Martinsville,Paragon Elementary School,Old SR 67 S	 Paragon	 Indiana undefined,Indiana,7653494452,kurt.bodell@martinsville.org,M	 W,Brk Lun,11:30 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
North Newton School Corp,Morocco Elementary,200 S Lincoln	 Morocco	 Indiana undefined,Indiana,2192852252,Kwarne@nn.k12.in.us,T	 Th,Brk Lun,10:00 AM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
North Newton School Corp,Lincoln Elementary,10280 N 450 E	 Demotte	 Indiana undefined,Indiana,2192852252,Kwarne@nn.k12.in.us,T	 Th,Brk Lun,10:00 AM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
North Newton School Corp,Lake Village Elementary,3281 W 950 N	 Lake Village	 Indiana undefined,Indiana,2192852252,Kwarne@nn.k12.in.us,T	 Th,Brk Lun,10:00 AM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
South Newton School Corp,Brook Public Library,100 W Main St	 Brook	 Indiana undefined,Indiana,2194745167,merciert@newton.k12.in.us,T	 W,Brk Lun,02:00 PM to 02:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Newton School Corp,Goodland Library,111 S Newton St	 Goodland	 Indiana undefined,Indiana,2194745167,merciert@newton.k12.in.us,T	 W,Brk Lun,01:30 PM to 02:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Newton School Corp,Kentland Public Library,201 E Graham St	 Kentland	 Indiana undefined,Indiana,2194745167,merciert@newton.k12.in.us,W	 Th,Lun,01:30 PM to 02:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Newton School Corp,South Newton Elementary,13102 S 50 E	 Kentland	 Indiana undefined,Indiana,2194745167,bryantt@newton.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 11:55 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Central Noble Community School Corporation,Albion Elementary School,202 Cougar Ct	 Albion	 Indiana undefined,Indiana,2606362117,zachary.denney@compass-usa.com,M	 F,Brk Sup,04:00 PM to 06:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Central Noble Community School Corporation,Wolf Lake Elementary School,1283 Main St.	 Albion	 Indiana undefined,Indiana,2604797239,zachary.denney@compass-usa.com,M	 F,Brk Sup,04:00 PM to 06:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
East Noble School Corporation,Avilla Elementary School,200 Washington st.	 Avilla	 Indiana undefined,Indiana,2604031964,jyates@eastnoble.net,M	 T	 W	 Th	 F,Lun,11:00 AM to 11:30 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
East Noble School Corporation,East Noble High School,901 Garden St.	 kendallville	 Indiana undefined,Indiana,2604031964,jyates@eastnoble.net,M	 T	 W	 Th	 F,Lun,11:00 AM to 11:30 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
East Noble School Corporation,Rome City Elem. School,400 Jefferson St.	 Rome City	 Indiana undefined,Indiana,2604031964,jyates@eastnoble.net,M	 T	 W	 Th	 F,Lun,11:00 AM to 11:30 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
East Noble School Corporation,North Side Elementary School,302 E Harding St	 Kendallville	 Indiana undefined,Indiana,2605821580,jyates@eastnoble.net,M	 T	 W	 Th	 F,Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Rising Sun-Ohio County Community School Corporation,Ohio County Elem-Middle School,436 S Mulberry Street	 Rising Sun	 Indiana undefined,Indiana,8124382652,fbruce@risingsun.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Springs Valley Community Schools,Springs Valley Elementary School,356 S. Larry Bird Boulevard	 French Lick	 Indiana undefined,Indiana,8129364820,mcampbell@svalley.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,8:00 AM to 9:00 AM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Orleans Community Schools,Bethel Church,5042 West County Road 650 N	 Orleans	 Indiana undefined,Indiana,8128652688,mqualkenbush@orleans.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Orleans Community Schools,Orleans Elementary School,637 E Washington	 Orleans	 Indiana undefined,Indiana,8128652688,ssmith@orleans.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Orleans Community Schools,Wright Implements,2662 N St Rd 337	 Orleans	 Indiana undefined,Indiana,8128652688,,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Paoli Community School Corporation,Lynd School,723 N. Lynd Rd.	 Orleans	 Indiana undefined,Indiana,8127233537,throopcafe@paoli.k12.in.us,M	 Th,Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Paoli Community School Corporation,Greenfield Twp Comm Building,2015 W. Co. Rd. 550 S.	 Paoli	 Indiana undefined,Indiana,8127233537,throopcafe@paoli.k12.in.us,M	 Th,Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Paoli Community School Corporation,Southeast Volunteer Fire Dept,2723 E. Co. Rd. 725 S.	 Paoli	 Indiana undefined,Indiana,8127233537,throopcafe@paoli.k12.in.us,M	 Th,Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Paoli Community School Corporation,Throop Elementary School,301 Elm Street	 Paoli	 Indiana undefined,Indiana,8127233537,throopcafe@paoli.k12.in.us,M	 Th,Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Spencer-Owen Comm Schools,Owen Valley High School,622 IN-46	 Spencer	 Indiana undefined,Indiana,8128292266,cmaxwell@socs.k12.in.us,M,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Southwest Parke Community Schools,Montezuma Grade School,459 East Strawberry Road	 Montezuma	 Indiana undefined,Indiana,7655692073,mcclintockj@swparke.k12.in.us,Contact school for more information,Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Cannelton City Schools,Cannelton Elem. & High School,109 3rd Street	 Cannelton	 Indiana undefined,Indiana,8125473296,roxanna.huff@cannelton.k12.in.us,M	 F,Brk Lun,11:00 AM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Tell City-Troy Township School Corporation,Tell City Junior-Senior High School,900 12th St	 Tell City	 Indiana undefined,Indiana,8125473131,lesa.ammon@tellcity.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Pike County School Corp,Petersburg Elementary School,1415 E Alford Street	 Petersburg	 Indiana undefined,Indiana,8123548478,dhenson@pcsc.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Pike County School Corp,Winslow Elementary School,301 E Porter Street	 Winslow	 Indiana undefined,Indiana,8123548478,dhenson@pcsc.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Duneland School Corporation,Chesterton High School,2125 S. 11th Street	 Chesterton	 Indiana undefined,Indiana,2199833700,twatkins@duneland.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Mt Vernon	 MSD of,Marrs Elementary School,9201 Highway 62 E	 Mount Vernon	 Indiana undefined,Indiana,8128335961,johnsonca@mvschool.org,M	 T	 W	 Th	 F,Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Mt Vernon	 MSD of,Mount Vernon High School,700 Harriett Street	 Mount Vernon	 Indiana undefined,Indiana,8128335961,johnsonca@mvschool.org,M	 T	 W	 Th	 F,Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Mt Vernon	 MSD of,West Elementary School,1105 W. Fourth Street	 Mount Vernon	 Indiana undefined,Indiana,8128335961,johnsonca@mvschool.org,M	 T	 W	 Th	 F,Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
West Central School Corp,West Central Middle/Senior High School,1852 S US Hwy 421	 Francesville	 Indiana undefined,Indiana,2195679119,jmurray@wcsc.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
North Putnam Community School,Van Bibber Lake,4425 W County Rd 450 N	 Greencastle	 Indiana undefined,Indiana,3174785057,,M	 W,Brk Lun ,12:00 PM to 12:15 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
North Putnam Community School,Roachdale Elementary School,305 S Indiana St.	 Roachdale	 Indiana undefined,Indiana,7657206243,,M	 W,Brk Lun ,12:00 PM to 12:15 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
North Putnam Community School,Russellville Community Center,300 N Harrison St	 Russellville	 Indiana undefined,Indiana,7653660918,,M	 W,Brk Lun ,12:00 PM to 12:15 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Greencastle Community School Corp,Greencastle Senior High School,Greencastle High School	 Greencastle	 Indiana undefined,Indiana,7656539711,jwilliams@greencastle.k12.in.us,M	 T	 W	 Th	 F,Lun,11:30 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Randolph Southern School Corp,Randolph Southern Jr-Sr High,2 Rebel Drive	 Lynn	 Indiana undefined,Indiana,7658742541,marquisj@rssc.k12.in.us,M	 T	 W	 Th	 F,Lun,11:00 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Randolph Southern School Corp,Spartanburg Christian Church,6714 E. 700 S.	 Lynn	 Indiana undefined,Indiana,7658742541,marquisj@rssc.k12.in.us,M	 T	 W	 Th	 F,Lun,11:00 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Union School Corporation,Union Elementary School,8707 W Hwy 36	 Modoc	 Indiana undefined,Indiana,7658535464,mphillips@usc.k12.in.us,Th,Brk Lun,11:30 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Randolph Central School Corp,Ridgeville,210 S Walnut	 Ridgeville	 Indiana undefined,Indiana,7655841401,,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Randolph Central School Corp,Saratoga City Building,107 N Barber St	 Saratoga	 Indiana undefined,Indiana,7655841401,,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Randolph Central School Corp,Baker Elementary School,600 W. Oak Street	 Winchester	 Indiana undefined,Indiana,7655841401,,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Randolph Central School Corp,Willard Elementary School,615 W. South Street	 Winchester	 Indiana undefined,Indiana,7655848201,,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Randolph Central School Corp,Winchester Community High School,700 N. Union Street	 Winchester	 Indiana undefined,Indiana,7655848201,thartsock@randolphcentral.us,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Randolph Eastern School Corp,Union City Community Jr.-Sr. High School,603 N. Walnut St.	 Union City	 Indiana undefined,Indiana,7659644840,thorn@resc.k12.in.us,M	 T	 W	 Th,Brk Lun ,12:00 PM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Milan Community School Corp,Milan Elementary School,418 East Carr Street	 Milan	 Indiana undefined,Indiana,8126542922,ginny.shannon@milan.k12.in.us,T	 Th,Brk Lun,9:00 AM to 11:00 AM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Rush County Schools,Arlington School,2533 N. 700 W.	 Arlington	 Indiana undefined,Indiana,7656632416,kuhnl@rushville.k12.in.us,M	 T	 W	 Th	 F,Lun,10:00 AM to 11:00 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Mays Community Academy,Mays Community Academy,929 E South Street	 Mays	 Indiana undefined,Indiana,7656455577,rosemarynoah@mays.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Rush County Schools,Milroy Elementary School,300 N. Walnuts Steert	 Milroy	 Indiana undefined,Indiana,7656292323,disbrok@rushville.k12.in.us,M	 T	 W	 Th	 F,Lun,01:30 PM to 02:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Rush County Schools,Rushville Elementary East,390 West 16th Street	 Rushville	 Indiana undefined,Indiana,7659322968,clarkh@rushville.k12.in.us,M	 T	 W	 Th	 F,Lun,11:30 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Penn-Harris-Madison School Corp,Prairie Vista,15400 Brick Road	 Granger	 Indiana undefined,Indiana,5742589572,mgilliam@phm.k12.in.us,M	 T	 W	 Th	 F,Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Marian High School,Marian High School,1311 S. Logan	 Mishawaka	 Indiana undefined,Indiana,5742595257,cafeteria@marianhs.org,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Penn-Harris-Madison School Corp,Grissom Middle School,13881 Kern Rd	 Mishawaka	 Indiana undefined,Indiana,5742589552,jriggs@phm.k12.in.us,M	 T	 W	 Th	 F,Brk Sup,05:00 PM to 07:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
School City of Mishawaka,Emmons Elementary,1306 S. Main St	 Mishawaka	 Indiana undefined,Indiana,5742544610,vanatorr@mishawka.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
School City of Mishawaka,LaSalle Elementary,1511 Milburn Blvd.	 Mishawaka	 Indiana undefined,Indiana,5742544811,thompsonli@mishawaka.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Penn-Harris-Madison School Corp,Penn High School,56100 Bittersweet Road	 Mishawaka	 Indiana undefined,Indiana,5742589572,mgilliam@phm.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
School City of Mishawaka,Young Middle School,1801 North Main St	 Mishawaka	 Indiana undefined,Indiana,5742543614,,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
John Glenn School Corporation,North Liberty Elementary,400 School Dr	 North Liberty	 Indiana undefined,Indiana,5746568123,mhelminger@jgsc.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,12:00 PM to 12:30 PM,Delivery instead of on-site pickup,2020-04-04 12:05:28,2020-04-04 12:05:28
John Glenn School Corporation,Walkerton Elementary School,805 Washington Street	 Walkerton	 Indiana undefined,Indiana,5745863186,jgeyer@jgsc.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,12:00 PM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Brown School,215 Dr. Martin Luther King Jr. Blvd	 South Bend	 Indiana undefined,Indiana,5743936060,srowe@sbcsc.12.in.us,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Coquillard Elementary School,215 Dr. Martin Luther King Jr. Blvd	 South Bend	 Indiana undefined,Indiana,5743936060,,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Darden Elementary School,215 Dr. Martin Luther King Jr Blvd	 South Bend	 Indiana undefined,Indiana,5743936060,bgranger@sbcsc.k12.in.us,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Harrison Elementary School,215 Dr. Martin Luther King Jr. Blvd	 South Bend	 Indiana undefined,Indiana,5743936060,cburdine@sbcsc.k12.in.us,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Kennedy Primary Academy School,215 Dr. Martin Luther King Jr. Blvd	 South Bend	 Indiana undefined,Indiana,5743933112,broberts@sbcsc.k12.in.us,S	 M	 T	 W	 Th	 F	 S,Brk Lun,02:00 PM to 04:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Lincoln Elementary School,215 Dr. Martin Luther King Jr. Blvd	 South Bend	 Indiana undefined,Indiana,5743936060,rchevrie@sbcsc.k12.in.us,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Madison Steam Academy,215 Dr. Martin Luther King Jr. Blvd	 South Bend	 Indiana undefined,Indiana,5743936060,schweiss@sbcsc.k12.in.us,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Marian High School,Our Lady of Hungary,731 W. Calvert Street	 South Bend	 Indiana undefined,Indiana,5742595257,cwhitten@marianhs.org,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Marian High School,St. Matthews School,1015 Dayton St	 South Bend	 Indiana undefined,Indiana,5742894535,cwhitten@marianhs.org,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Monroe Elementary School,312 E. Donmeyer Ave.	 South Bend	 Indiana undefined,Indiana,5743936060,,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Nuner Fine Arts Academy,2716 Pleasant St.	 South Bend	 Indiana undefined,Indiana,5743936060,,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Rise Up Academy,740 N Eddy St	 South Bend	 Indiana undefined,Indiana,5743936060,klistenberger@sbcsc.k12.in.us,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Marquette Montessori School,1818 Bergan Street.	 South Bend	 Indiana undefined,Indiana,5743936060,,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Muessel Elementary School,1021 Blaine St	 South Bend	 Indiana undefined,Indiana,5743936060,klipkin@sbcsc.k12.in.us,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Tarkington Elementary School,3414 Helper Rd.	 South Bend	 Indiana undefined,Indiana,5743933611,mliddell@sbcsc.k12.in.us,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Bend Community School Corp,Clay International Academy,52900 Lily Road	 South Bend	 Indiana undefined,Indiana,5743936060,,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Union-North United School Corp,LaVille Elementary School,12645 Tyler Road	 Lakeville	 Indiana undefined,Indiana,5747842311,chanson@unorth.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Union-North United School Corp,LaVille Jr/Sr. High School,69969 US 31 South	 Lakeville	 Indiana undefined,Indiana,5747842311,chanson@unorth.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Penn-Harris-Madison School Corp,Disney Playground,4015 N. Filbert Road	 Mishawaka	 Indiana undefined,Indiana,5742542814,,M	 T	 W	 Th	 F,Brk Sup,05:00 PM to 07:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Career Academy,Success Academy,3408 Ardmore Trail	 South Bend	 Indiana undefined,Indiana,5742883527,siobhan.carey@compass-usa.com,T	 Th,Brk Lun,11:00 AM to 12:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Scott Co School Dist #1,Austin High School,401 S Highway 31	 Austin	 Indiana undefined,Indiana,8127948730,sceria.shouse@scsd1.com,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Scott County School Dist #2,Lexington Elementary,7980 East Walnut Street	 Lexington	 Indiana undefined,Indiana,8127528921,jshanklin@scsd2.k12.in.us,M	 T	 W	 Th	 F,Brk Lun ,11:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
